Table,Column,Position,Oracle_Data_Type,SQL_Server_Data_Type,GridName,GridID
R5GISMAPS,GSM_ORG,2,VARCHAR2(15),nvarchar(15),,
R5GLACCOUNTINGLOV,GLL_PK,1,VARCHAR2(4),nvarchar(4),,
R5GLACCOUNTINGSETUP,GLA_PK,1,VARCHAR2(30),nvarchar(30),,
R5GLCODECOMBINATIONS,GLC_CODECOMBINATIONID,1,"NUMBER(15,0)","numeric(15,0)",,
R5GLINTERFACE,GLI_TRANSID,1,NUMBER,int,,
R5GLINTERFACEHIST,GLH_TRANSID,1,NUMBER,int,,
R5GLPROCESSDEF,GPD_CODE,1,VARCHAR2(20),nvarchar(20),,
R5GLREFERENCES,GLF_PROCESS,1,VARCHAR2(20),nvarchar(20),,
R5GLREFERENCES,GLF_GROUP,2,VARCHAR2(20),nvarchar(20),,
R5GLREFERENCES,GLF_JECATEGORY,3,VARCHAR2(25),varchar(25),,
R5GLREFERENCES,GLF_SETOFBOOKSID,4,"NUMBER(15,0)","numeric(15,0)",,
R5GLREFERENCES,GLF_JESOURCE,5,VARCHAR2(25),varchar(25),,
R5GLREFERENCESCTRL,GRC_R5COLUMN,1,VARCHAR2(30),nvarchar(30),,
R5GL_CODE_COMBINATIONS,CODE_COMBINATION_ID,1,"NUMBER(15,0)","numeric(15,0)",,
R5GRAPHPARMS,GPM_FUNCTION,1,VARCHAR2(6),nvarchar(6),,
R5GRAPHPORTLET,GPH_CODE,1,NUMBER,int,,
R5GREENHOUSEGASES,GHG_CODE,1,VARCHAR2(30),nvarchar(30),,
R5GRID,GRD_GRIDID,1,"NUMBER(14,0)","numeric(14,0)",,
R5GRIDFIELD,GFD_FIELDID,1,"NUMBER(14,0)","numeric(14,0)",,
R5GRIDFIELD,GFD_GRIDID,2,"NUMBER(14,0)","numeric(14,0)",,
R5GRIDFIELD,GFD_OCCURRENCE,3,"NUMBER(3,0)","numeric(3,0)",,
R5GRIDPARAM,GDP_GRIDID,1,"NUMBER(14,0)","numeric(14,0)",,
R5GRIDPARAM,GDP_PARAM,2,VARCHAR2(50),nvarchar(50),,
R5GRIDWIDGET,GWG_WIDGETID,1,VARCHAR2(30),nvarchar(30),,
R5GROUPS,UGR_CODE,1,VARCHAR2(12),nvarchar(12),,
R5GROUPSEVALCODES,GSE_UGRCODE,1,VARCHAR2(12),nvarchar(12),,
R5GROUPSEVALCODES,GSE_EVDCODE,2,VARCHAR2(8),nvarchar(8),,
R5HAZARDPRECAUTIONS,HZP_HAZARD,1,VARCHAR2(30),nvarchar(30),,
R5HAZARDPRECAUTIONS,HZP_HAZARD_ORG,2,VARCHAR2(15),nvarchar(15),,
R5HAZARDPRECAUTIONS,HZP_REVISION,3,"NUMBER(4,0)","numeric(4,0)",,
R5HAZARDPRECAUTIONS,HZP_PRECAUTION,4,VARCHAR2(30),nvarchar(30),,
R5HAZARDPRECAUTIONS,HZP_PRECAUTION_ORG,5,VARCHAR2(15),nvarchar(15),,
R5HAZARDS,HAZ_CODE,1,VARCHAR2(30),nvarchar(30),,
R5HAZARDS,HAZ_ORG,2,VARCHAR2(15),nvarchar(15),,
R5HAZARDS,HAZ_REVISION,3,"NUMBER(4,0)","numeric(4,0)",,
R5HELPTEXTS,HEL_FUNCTION,1,VARCHAR2(6),nvarchar(6),,
R5HELPTEXTS,HEL_ITEM,2,VARCHAR2(24),nvarchar(24),,
R5HELPTEXTS,HEL_LANG,3,VARCHAR2(2),nvarchar(2),,
R5HIDDENDATASPIES,HDS_GROUP,1,VARCHAR2(12),nvarchar(12),,
R5HIDDENDATASPIES,HDS_DATASPYID,2,"NUMBER(14,0)","numeric(14,0)",,
R5HOME,HOM_CODE,1,VARCHAR2(24),nvarchar(24),,
R5HOME,HOM_TYPE,2,VARCHAR2(1),nvarchar(1),,
R5HOMEGROUPS,HMG_HOMCODE,1,VARCHAR2(24),nvarchar(24),,
R5HOMEGROUPS,HMG_HOMTYPE,2,VARCHAR2(1),nvarchar(1),,
R5HOMEGROUPS,HMG_GROUP,3,VARCHAR2(12),nvarchar(12),,
R5HOMEUSERS,HMU_HOMCODE,1,VARCHAR2(24),nvarchar(24),,
R5HOMEUSERS,HMU_HOMTYPE,2,VARCHAR2(1),nvarchar(1),,
R5HOMEUSERS,HMU_USER,3,VARCHAR2(255),nvarchar(255),,
R5HYPERLINK,HYP_PK,1,"NUMBER(8,0)","numeric(8,0)",,
R5HYPERLINKURLPARAMETERS,HUP_HYPERLINKPK,1,"NUMBER(8,0)","numeric(8,0)",,
R5HYPERLINKURLPARAMETERS,HUP_USERFUNCTION,2,VARCHAR2(6),nvarchar(6),,
R5HYPERLINKURLPARAMETERS,HUP_TAB,3,VARCHAR2(6),nvarchar(6),,
R5HYPERLINKURLPARAMETERS,HUP_PARAMETERNAME,4,VARCHAR2(30),nvarchar(30),,
R5IESINTERESTCENTERS,ENI_CODE,1,VARCHAR2(30),nvarchar(30),,
R5IESREPOSITORIES,ENS_CODE,1,VARCHAR2(30),nvarchar(30),,
R5IESREPOSITORYCOLUMNS,ENC_REPOSITORYID,1,VARCHAR2(30),nvarchar(30),,
R5IESREPOSITORYCOLUMNS,ENC_COLUMNNAME,2,VARCHAR2(30),nvarchar(30),,
R5IMPORTEXPORTGRPSTATUS,IMG_SESSIONID,1,NUMBER,"numeric(38,0)",,
R5IMPORTEXPORTGRPSTATUS,IMG_GROUP,2,VARCHAR2(60),nvarchar(60),,
R5IMPORTEXPORTSTATUS,IES_SESSIONID,1,NUMBER,"numeric(38,0)",,
R5IMPORTRCMTEMPLATEHISTORY,IRH_OBJECT,1,VARCHAR2(35),nvarchar(35),,
R5IMPORTRCMTEMPLATEHISTORY,IRH_OBJECT_ORG,2,VARCHAR2(15),nvarchar(15),,
R5IMPORTRCMTEMPLATEHISTORY,IRH_TEMPLATE,3,VARCHAR2(30),nvarchar(30),,
R5IMPORTRCMTEMPLATEHISTORY,IRH_TEMPLATE_ORG,4,VARCHAR2(15),nvarchar(15),,
R5IMPORTRCMTEMPLATEHISTORY,IRH_TEMPLATE_REVISION,5,"NUMBER(4,0)","numeric(4,0)",,
R5INDICATORS,IND_CODE,1,VARCHAR2(4),nvarchar(4),,
R5INFORMATION,INF_LEVEL1,1,VARCHAR2(30),nvarchar(30),,
R5INFORMATION,INF_TYPE,2,VARCHAR2(4),nvarchar(4),,
R5INSPECTEQUIPDATA,IED_OBJECT,1,VARCHAR2(30),nvarchar(30),,
R5INSPECTEQUIPDATA,IED_OBJECT_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INSTALL,INS_CODE,1,VARCHAR2(8),nvarchar(8),,
R5INTERFACE,INT_TRANSID,1,NUMBER,bigint,,
R5INTGPLANORGITEM,IPI_ORG,1,VARCHAR2(15),nvarchar(15),,
R5INTGPLANSTATUS,IPS_WOTYPE,1,VARCHAR2(8),nvarchar(8),,
R5INTGPLANSTATUS,IPS_NEWSTATUS,2,VARCHAR2(8),nvarchar(8),,
R5INTGPLANSTATUS,IPS_OLDSTATUS,3,VARCHAR2(8),nvarchar(8),,
R5INTGPLANWOTYPES,IPW_WOTYPE,1,VARCHAR2(8),nvarchar(8),,
R5INVALSTRUCTURES,IST_RCHILD,1,VARCHAR2(4),nvarchar(4),,
R5INVALSTRUCTURES,IST_RPARENT,2,VARCHAR2(4),nvarchar(4),,
R5INVALSTRUCTURES,IST_NEWRPARENT,3,VARCHAR2(4),nvarchar(4),,
R5INVDISTRIBUTIONS,IVD_INVOICE,1,VARCHAR2(45),nvarchar(45),,
R5INVDISTRIBUTIONS,IVD_LINE,2,"NUMBER(8,0)","numeric(8,0)",,
R5INVDISTRIBUTIONS,IVD_ORG,3,VARCHAR2(15),nvarchar(15),,
R5INVDISTRIBUTIONS,IVD_CCID,4,"NUMBER(15,0)","numeric(15,0)",,
R5INVDISTRIBUTIONS,IVD_TYPE,5,VARCHAR2(4),nvarchar(4),,
R5INVESTMENTPLANCONDITIONS,IPC_INVESTMENTPLANNING,1,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANCONDITIONS,IPC_INVESTMENTPLANNINGREV,2,"NUMBER(4,0)","numeric(4,0)",,
R5INVESTMENTPLANCONDITIONS,IPC_INVESTMENTPLANNING_ORG,3,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANCONDITIONS,IPC_OBJECT,4,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANCONDITIONS,IPC_OBJECT_ORG,5,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANCONDITIONS,IPC_PERIOD,6,"NUMBER(2,0)","numeric(2,0)",,
R5INVESTMENTPLANEQUIPMENT,IEQ_INVESTMENTPLANNING,1,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANEQUIPMENT,IEQ_INVESTMENTPLANNINGREV,2,"NUMBER(4,0)","numeric(4,0)",,
R5INVESTMENTPLANEQUIPMENT,IEQ_INVESTMENTPLANNING_ORG,3,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANEQUIPMENT,IEQ_OBJECT,4,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANEQUIPMENT,IEQ_OBJECT_ORG,5,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANNING,INP_CODE,1,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANNING,INP_REVISION,2,"NUMBER(4,0)","numeric(4,0)",,
R5INVESTMENTPLANNING,INP_ORG,3,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANNINGREQUESTS,IPQ_INVESTMENTPLANNING,1,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANNINGREQUESTS,IPQ_INVESTMENTPLANNING_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANNINGREQUESTS,IPQ_INVESTMENTPLANNINGREV,3,"NUMBER(4,0)","numeric(4,0)",,
R5INVESTMENTPLANNINGREQUESTS,IPQ_CAPITALPLANNINGREQUEST,4,VARCHAR2(30),nvarchar(30),,
R5INVESTMENTPLANNINGREQUESTS,IPQ_CAPITALPLANNINGREQUEST_ORG,5,VARCHAR2(15),nvarchar(15),,
R5INVESTMENTPLANNINGRESULT,INR_CODE,1,VARCHAR2(30),nvarchar(30),,
R5INVOICEALLOCATIONS,INA_PK,1,NUMBER,"numeric(38,0)",,
R5INVOICELINES,IVL_INVOICE,1,VARCHAR2(45),nvarchar(45),,
R5INVOICELINES,IVL_INVOICE_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INVOICELINES,IVL_INVLINE,3,"NUMBER(8,0)","numeric(8,0)",,
R5INVOICES,INV_CODE,1,VARCHAR2(45),nvarchar(45),,
R5INVOICES,INV_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INVOICEUNMATCHEDLINES,IUC_INVOICE,1,VARCHAR2(45),nvarchar(45),,
R5INVOICEUNMATCHEDLINES,IUC_INVOICE_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INVOICEUNMATCHEDLINES,IUC_LINE,3,"NUMBER(8,0)","numeric(8,0)",,
R5INVOICEUTILITYAUDIT,IUA_INVOICE,1,VARCHAR2(45),nvarchar(45),,
R5INVOICEUTILITYAUDIT,IUA_INVOICE_ORG,2,VARCHAR2(15),nvarchar(15),,
R5INVOICEUTILITYAUDIT,IUA_SEQUENCE,3,"NUMBER(6,0)","numeric(6,0)",,
R5INVOICEUTILITYAUDIT,IUA_MESSAGEID,4,"NUMBER(2,0)","numeric(2,0)",,
R5IPCONNINFO,CNN_CONNECTIONNAME,1,VARCHAR2(30),nvarchar(30),,
R5IPCONNINFO,CNN_UPDUSER,2,VARCHAR2(255),nvarchar(255),,
R5IPFUNCTIONS,IPF_CODE,1,"NUMBER(2,0)","numeric(2,0)",,
R5IPGROUPPERMISSIONS,IPG_GROUP,1,VARCHAR2(12),nvarchar(12),,
R5IPGROUPPERMISSIONS,IPG_PERMISSION,2,"NUMBER(38,0)","numeric(38,0)",,
R5IPPERMISSIONS,IPP_CODE,1,"NUMBER(38,0)","numeric(38,0)",,
R5IPVENDORORDERTERMS,IPT_CODE,1,NUMBER,int,,
R5IPVENDORORDERTERMS,IPT_TERM,2,VARCHAR2(30),nvarchar(30),,
R5IPVENDORS,IPV_CODE,1,NUMBER,int,,
R5ISOLATIONPOINTS,ISP_CODE,1,VARCHAR2(30),nvarchar(30),,
R5ISOLATIONPOINTS,ISP_ORG,2,VARCHAR2(15),nvarchar(15),,
R5ISOLATIONPOINTS,ISP_REVISION,3,"NUMBER(4,0)","numeric(4,0)",,
R5ISSUEDCORES,ISC_PK,1,NUMBER,"numeric(18,0)",,
R5ISSUES,ISS_PK,1,NUMBER,int,,
R5ITEMS,ITM_CODE,1,VARCHAR2(80),nvarchar(80),,
R5JMPROJ,JMP_PK,1,VARCHAR2(30),nvarchar(30),,
R5JOBLINES,JBL_EVENT,1,VARCHAR2(30),nvarchar(30),,
R5JOBLINES,JBL_PART,2,VARCHAR2(30),nvarchar(30),,
R5JOBLINES,JBL_PART_ORG,3,VARCHAR2(15),nvarchar(15),,
R5JOBPARAMVALUE,JPV_CODE,1,VARCHAR2(30),nvarchar(30),,
R5JOBPARAMVALUE,JPV_LINE,2,"NUMBER(8,0)","numeric(8,0)",,
R5JOBS,JOB_NAME,1,VARCHAR2(10),nvarchar(10),,
R5JOBTYPEAUTH,JTA_GROUP,1,VARCHAR2(12),nvarchar(12),,
R5JOBTYPEAUTH,JTA_JOBTYPE,2,VARCHAR2(8),nvarchar(8),,
R5JOBTYPEAUTH,JTA_STATUS,3,VARCHAR2(8),nvarchar(8),,
R5JOINTEFFICIENCY,JEF_PIPING,1,VARCHAR2(20),nvarchar(20),,
R5JOINTEFFICIENCY,JEF_PIPINGREV,2,"NUMBER(4,0)","numeric(4,0)",,
R5JOINTEFFICIENCY,JEF_NOMSIZEMM,3,NUMBER,"numeric(24,6)",,
R5JSPFIELDS,JFD_JSPFILE,1,VARCHAR2(30),nvarchar(30),,
R5KBARTICLEDETAILS,KBD_KBARTICLE,1,VARCHAR2(30),nvarchar(30),,
R5KBARTICLEDETAILS,KBD_KBARTICLE_ORG,2,VARCHAR2(15),nvarchar(15),,
R5KBARTICLEDETAILS,KBD_LANG,3,VARCHAR2(2),nvarchar(2),,
R5KBARTICLES,KBA_CODE,1,VARCHAR2(30),nvarchar(30),,
R5KBARTICLES,KBA_ORG,2,VARCHAR2(15),nvarchar(15),,
R5KEYLOCKS,KEL_KEY,1,VARCHAR2(30),nvarchar(30),,
R5KEYLOCKS,KEL_KEY_ORG,2,VARCHAR2(15),nvarchar(15),,
R5KEYLOCKS,KEL_CODE,3,VARCHAR2(30),nvarchar(30),,
R5KEYS,KEY_CODE,1,VARCHAR2(30),nvarchar(30),,
R5KEYS,KEY_ORG,2,VARCHAR2(15),nvarchar(15),,
R5KEYTRANSACTIONS,KTR_PK,1,NUMBER,"numeric(18,0)",,
R5KITPARTS,BKP_CODE,1,VARCHAR2(30),nvarchar(30),,
R5KITS,BKS_SESSIONID,1,"NUMBER(18,0)","numeric(18,0)",,
R5KITTEMPLATES,KTT_KITTEMPLATE,1,VARCHAR2(30),nvarchar(30),,
R5KITTEMPLATES,KTT_KITTEMPLATE_ORG,2,VARCHAR2(15),nvarchar(15),,
R5KITTEMPLATES,KTT_PART,3,VARCHAR2(30),nvarchar(30),,
R5KITTEMPLATES,KTT_PART_ORG,4,VARCHAR2(15),nvarchar(15),,
R5KPIHISTORY,KPH_HOMCODE,1,VARCHAR2(24),nvarchar(24),,
R5KPIHISTORY,KPH_HOMTYPE,2,VARCHAR2(1),nvarchar(1),,
R5KPIHISTORY,KPH_UPDDATE,3,DATE,datetime,,
R5KPISTRUCTURE,KPT_PARENT,1,VARCHAR2(24),nvarchar(24),,
R5KPISTRUCTURE,KPT_PARENTTYPE,2,VARCHAR2(1),nvarchar(1),,
R5KPISTRUCTURE,KPT_CHILD,3,VARCHAR2(24),nvarchar(24),,
R5KPISTRUCTURE,KPT_CHILDTYPE,4,VARCHAR2(1),nvarchar(1),,
R5LABELFORMATS,LBL_CODE,1,VARCHAR2(30),nvarchar(30),,
R5LABELFORMATS,LBL_CLASS,2,VARCHAR2(8),nvarchar(8),,
R5LABELFORMATS,LBL_CLASS_ORG,3,VARCHAR2(15),nvarchar(15),,
R5LANGINST,LIN_CODE,1,VARCHAR2(2),nvarchar(2),,
R5LANGUAGES,LAN_CODE,1,VARCHAR2(2),nvarchar(2),,
R5LASTVALS,CPL_ATR,1,VARCHAR2(32),nvarchar(32),,
R5LASTVALS,CPL_RENTITY,2,VARCHAR2(4),nvarchar(4),,
R5LICMESSG,LMG_CODE,1,VARCHAR2(8),nvarchar(8),,
R5LINEARDIRECTIONS,LDR_DIRECTION,1,VARCHAR2(8),nvarchar(8),,
R5LINEARREFCLASSES,LRC_ENTITY,1,VARCHAR2(4),nvarchar(4),,
R5LINEARREFCLASSES,LRC_CLASS,2,VARCHAR2(8),nvarchar(8),,
R5LINEARREFCLASSES,LRC_CLASS_ORG,3,VARCHAR2(15),nvarchar(15),,
R5LINEARREFCLASSES,LRC_LINEARREF_CLASS,4,VARCHAR2(8),nvarchar(8),,
R5LINEARREFCLASSES,LRC_LINEARREF_CLASS_ORG,5,VARCHAR2(15),nvarchar(15),,
R5LOCALE,LOC_CODE,1,VARCHAR2(10),nvarchar(10),,
R5LOCALEHOTKEYS,LHK_LOCALE,1,VARCHAR2(10),nvarchar(10),,
R5LOCALEHOTKEYS,LHK_CODE,2,VARCHAR2(30),nvarchar(30),,
R5LOCKOUTBOXES,LOX_CODE,1,VARCHAR2(30),nvarchar(30),,
R5LOCKOUTBOXES,LOX_ORG,2,VARCHAR2(15),nvarchar(15),,
R5LONGDESCRIPTIONS,LDS_ENTITY,1,VARCHAR2(4),nvarchar(4),,
R5LONGDESCRIPTIONS,LDS_CODE,2,VARCHAR2(100),nvarchar(100),,
R5LONGDESCRIPTIONS,LDS_LANG,3,VARCHAR2(2),nvarchar(2),,
R5LOTS,LOT_CODE,1,VARCHAR2(12),nvarchar(12),,
R5MAILATTRIBS,MAA_PK,1,VARCHAR2(30),nvarchar(30),,
R5MAILCONDITIONS,MAC_PK,1,VARCHAR2(30),nvarchar(30),,
R5MAILEVENTS,MAE_CODE,1,VARCHAR2(30),nvarchar(30),,
R5MAILPARAMETERS,MAP_ATTRIBPK,1,VARCHAR2(30),nvarchar(30),,
R5MAILPARAMETERS,MAP_PARAMETER,2,"NUMBER(2,0)","numeric(2,0)",,
R5MAILTABLESNOTALLOWED,MLT_TABLE,1,VARCHAR2(30),nvarchar(30),,
R5MAILTEMPLATE,MAT_CODE,1,VARCHAR2(18),nvarchar(18),,
R5MAINISOLATIONBLOCKS,MIB_BLOCKID,1,"NUMBER(18,0)","numeric(18,0)",,
R5MAINISOLATIONDEPBLOCKS,MID_BLOCKID,1,"NUMBER(18,0)","numeric(18,0)",,
R5MAINISOLATIONDEPBLOCKS,MID_DEPBLOCKID,2,"NUMBER(18,0)","numeric(18,0)",,
R5MAINISOLATIONMAINS,MIP_MAINID,1,VARCHAR2(30),nvarchar(30),,
R5MAINISOLATIONVALVES,MIV_VALVEID,1,VARCHAR2(30),nvarchar(30),,
R5MAINTENANCEPATTERNS,MTP_CODE,1,VARCHAR2(30),nvarchar(30),,
R5MAINTENANCEPATTERNS,MTP_ORG,2,VARCHAR2(15),nvarchar(15),,
R5MAINTENANCEPATTERNS,MTP_REVISION,3,"NUMBER(4,0)","numeric(4,0)",,
R5MANAGEDFILE,FMT_TICKET,1,VARCHAR2(16),nvarchar(16),,
R5MANAGEDFILE,FMT_SEQNUM,2,NUMBER,int,,
R5MANAGEDFILESEQUENCE,FMS_TICKET,1,VARCHAR2(16),nvarchar(16),,
R5MANUFACTURERINTERFACE,MFI_TRANSID,1,NUMBER,bigint,,
R5MANUFACTURERS,MFG_CODE,1,VARCHAR2(24),nvarchar(24),,
R5MAPSCONSENT,MCT_APPID,1,VARCHAR2(30),nvarchar(30),,
R5MAPSCONSENT,MCT_USERID,2,VARCHAR2(255),nvarchar(255),,
R5MAPSCONSENT,MCT_DEVICEID,3,VARCHAR2(80),nvarchar(80),,
R5MAPSCONSENT,MCT_PRODUCT,4,VARCHAR2(15),nvarchar(15),,
R5MATERIALSTANDARDS,MST_CODE,1,VARCHAR2(20),nvarchar(20),,
R5MATERIALSTANDARDS,MST_REVISION,2,"NUMBER(4,0)","numeric(4,0)",,
R5MATLISTS,MTL_CODE,1,VARCHAR2(20),nvarchar(20),,
R5MATLISTS,MTL_REVISION,2,"NUMBER(4,0)","numeric(4,0)",,
R5MATLPARTS,MLP_MATLIST,1,VARCHAR2(20),nvarchar(20),,
R5MATLPARTS,MLP_MATLREV,2,"NUMBER(4,0)","numeric(4,0)",,
R5MATLPARTS,MLP_LINE,3,"NUMBER(8,0)","numeric(8,0)",,
R5MENUS,MEN_GROUP,1,VARCHAR2(12),nvarchar(12),,
R5MENUS,MEN_CALLING,2,VARCHAR2(6),nvarchar(6),,
R5MENUS,MEN_CALLED,3,VARCHAR2(6),nvarchar(6),,
R5METERS,MET_CODE,1,VARCHAR2(20),nvarchar(20),,
R5METHODS,MTH_CODE,1,VARCHAR2(8),nvarchar(8),,
R5MGADMINISTRATOR,TPA_SQLIDENTITY,1,"NUMBER(10,0)",int,,
R5MGCUSTOMFIELD,TPC_SQLIDENTITY,1,"NUMBER(10,0)",int,,
R5MGPROVISIONINGCONFIG,TPK_NAME,1,VARCHAR2(64),nvarchar(64),,
R5MGSNAPSHOT,SNS_TENANTID,1,VARCHAR2(32),nvarchar(32),,
R5MGSNAPSHOT,SNS_OPERATION,2,VARCHAR2(1),nvarchar(1),,
R5MGTENANT,TPT_SQLIDENTITY,1,"NUMBER(10,0)",int,,
R5MGTENANTMOVEMAPPING,TMM_TENANTID,1,VARCHAR2(32),nvarchar(32),,
R5MINMAXFORMPARAM,FOP_FORMULA,1,VARCHAR2(8),nvarchar(8),,
R5MINMAXFORMPARAM,FOP_PARAMETER,2,VARCHAR2(8),nvarchar(8),,
R5MINMAXFORMULAS,MMF_CODE,1,VARCHAR2(8),nvarchar(8),,
R5MINMAXPARAMETERS,MMP_CODE,1,VARCHAR2(8),nvarchar(8),,
R5MINORITYGROUPS,MNG_CODE,1,VARCHAR2(4),nvarchar(4),,
R5MOBILECONFIGS,MCF_CODE,1,VARCHAR2(80),nvarchar(80),,
R5MOBILECONFIGS,MCF_RCODE,2,VARCHAR2(20),nvarchar(20),,
R5MOBILECONFIGS,MCF_CONFIG,3,NUMBER,int,,
R5MOBILECONFIGS,MCF_DESK,4,VARCHAR2(1),nvarchar(1),,
R5MOBILEDATABLOCKS,MDB_REQUESTID,1,VARCHAR2(60),nvarchar(60),,
R5MOBILEDATABLOCKS,MDB_BLOCKID,2,NUMBER,int,,
R5MOBILEDBSYNC,MDS_SYNCID,1,"NUMBER(38,0)","numeric(38,0)",,
R5MOBILEENTITYSETUP,MBE_ENTITY,1,VARCHAR2(4),nvarchar(4),,
R5MOBILEEVENTSYNC,MES_REQUESTID,1,VARCHAR2(30),nvarchar(30),,
R5MOBILEEVENTSYNC,MES_EVENT,2,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDOBJECTS,MFO_SESSIONID,1,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDOBJECTS,MFO_OBJECT,2,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDOBJECTS,MFO_OBJECT_ORG,3,VARCHAR2(15),nvarchar(15),,
R5MOBILEFILTEREDPTW,MFT_SESSIONID,1,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDPTW,MFT_CODE,2,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDWOS,MFW_SESSIONID,1,VARCHAR2(30),nvarchar(30),,
R5MOBILEFILTEREDWOS,MFW_EVENT,2,VARCHAR2(30),nvarchar(30),,
R5MOBILEGRIDLOCK,MGL_GRIDNAME,1,VARCHAR2(20),nvarchar(20),,
R5MOBILEGRIDLOCK,MGL_SYNCCONFIG,2,VARCHAR2(200),nvarchar(200),,
R5MOBILEGRIDLOCK,MGL_ORGCONFIG,3,VARCHAR2(200),nvarchar(200),,
R5MOBILELBSDATA,LBS_DEVICEID,1,VARCHAR2(100),nvarchar(100),,
R5MOBILELBSDATA,LBS_DATE,2,DATE,datetime,,
R5MOBILENOTEBOOKEMAILS,MNE_CODE,1,VARCHAR2(30),nvarchar(30),,
R5MOBILENOTEBOOKREFERENCES,MNR_MOBILENOTEBOOK,1,VARCHAR2(30),nvarchar(30),,
R5MOBILENOTEBOOKREFERENCES,MNR_REF_MOBILENOTEBOOK,2,VARCHAR2(30),nvarchar(30),,
R5MOBILENOTEBOOKS,MNB_CODE,1,VARCHAR2(30),nvarchar(30),,
R5MOBILENOTICES,MNT_CODE,1,VARCHAR2(20),nvarchar(20),,
R5MOBILENOTICES,MNT_APPID,2,VARCHAR2(20),nvarchar(20),,
R5MOBILEPNREGISTRY,MPN_APPID,1,VARCHAR2(30),nvarchar(30),,
R5MOBILEPNREGISTRY,MPN_DEVICEID,2,VARCHAR2(80),nvarchar(80),,
R5MOBILEQUERIES,MQR_GRIDNAME,1,VARCHAR2(50),nvarchar(50),,
R5MOBILEQUERIES,MQR_TABLENAME,2,VARCHAR2(100),nvarchar(100),,
R5MOBILEQUERIES,MQR_VERSION,3,VARCHAR2(20),nvarchar(20),,
R5MOBILESYNCBLOCKS,MSB_REQUESTID,1,VARCHAR2(60),nvarchar(60),,
R5MOBILESYNCBLOCKS,MSB_BLOCKID,2,NUMBER,int,,
R5MOBILESYNCDELETE,MSD_PK,1,"NUMBER(38,0)","numeric(38,0)",,
R5MOBILESYNCSTATUS,MSS_REQUESTID,1,VARCHAR2(60),nvarchar(60),,
R5MOBILESYNCTIME,MSM_REQUESTID,1,VARCHAR2(60),nvarchar(60),,
R5MOBILESYNCTIME,MSM_GRIDNAME,2,VARCHAR2(20),nvarchar(20),,
R5MOBILEUSERCONFIGS,MUC_USER,1,VARCHAR2(255),nvarchar(255),,
R5MOBILEUSERCONFIGS,MUC_GROUP,2,VARCHAR2(12),nvarchar(12),,
R5MOBILEUSERCONFIGS,MUC_CODE,3,VARCHAR2(80),nvarchar(80),,
R5MOBILEUSERCONFIGS,MUC_DESK,4,VARCHAR2(1),nvarchar(1),,
R5MPACTIVITIES,MPA_MPPROJ,1,VARCHAR2(20),nvarchar(20),,
R5MPACTIVITIES,MPA_EVENT,2,VARCHAR2(30),nvarchar(30),,
R5MPACTIVITIES,MPA_ACT,3,"NUMBER(8,0)","numeric(8,0)",,
R5MPACTSCHEDULES,MSA_MPPROJ,1,VARCHAR2(20),nvarchar(20),,
R5MPACTSCHEDULES,MSA_EVENT,2,VARCHAR2(30),nvarchar(30),,
R5MPACTSCHEDULES,MSA_ACT,3,"NUMBER(8,0)","numeric(8,0)",,
R5MPACTSCHEDULES,MSA_PERSON,4,VARCHAR2(15),nvarchar(15),,
R5MPACTSCHEDULES,MSA_DATE,5,DATE,datetime,,
R5MPASSIGNEDSUPPLIERS,MAS_EVENT,1,VARCHAR2(30),nvarchar(30),,
R5MPASSIGNEDSUPPLIERS,MAS_ACT,2,"NUMBER(8,0)","numeric(8,0)",,
R5MPASSIGNEDSUPPLIERS,MAS_SUPPLIER,3,VARCHAR2(30),nvarchar(30),,
R5MPASSIGNEDSUPPLIERS,MAS_SUPPLIER_ORG,4,VARCHAR2(15),nvarchar(15),,
R5MPASSIGNEDSUPPLIERS,MAS_SCHED,5,DATE,datetime,,
R5MPEQUIPMENT,MEQ_MPPROJ,1,VARCHAR2(20),nvarchar(20),,
R5MPEQUIPMENT,MEQ_CODE,2,VARCHAR2(30),nvarchar(30),,
