msds,partNumber,Original_FileName,desc,legacy_part_number,Document,,tkd_trans,tkd_promptdata1,tkd_promptdata2,tkd_promptdata3,tkd_promptdata4,tkd_promptdata5,tkd_promptdata6,tkd_promptdata7,tkd_promptdata8
0131,5271,msds0131_202306162027.pdf," OIL",M40-57-0000-035,33926,LDOC,,PART,PART,*,*,5271#BCRTC,+,+
0132,6862,msds0132_202306162027.pdf," SOLUTION, LENS CLEAN 4LT",M38-40-0000-018,33927,LDOC,,PART,PART,*,*,6862#BCRTC,+,+
0133,21357,msds0133_202306162027.pdf," PRIMER, THREADLOCKER 764",M18-62-0000-057,33928,LDOC,,PART,PART,*,*,21357#BCRTC,+,+
0134,5311,msds0134_202306162027.pdf,"ADHESIVE, LOCTITE",M43-17-0000-065,33929,LDOC,,PART,PART,*,*,5311#BCRTC,+,+
0136,14171,msds0136_202306162027.pdf," LUBRICANT, LPS TEFLON",M40-57-0000-055,33931,LDOC,,PART,PART,*,*,14171#BCRTC,+,+
0141,21936,msds0141_202306162030.pdf," GREASE, SKF LGAF-3E ANTI",A13-05-0403-008,33933,LDOC,,PART,PART,*,*,21936#BCRTC,+,+
0142,5908,msds0142_202306162030.pdf,"MARKER, GREEN WITNESS",M43-14-0000-008,33934,LDOC,,PART,PART,*,*,5908#BCRTC,+,+
0142,5909,msds0142_202306162030.pdf,"MARKER, ORANGE WITNESS",M43-14-0000-009,33934,LDOC,,PART,PART,*,*,5909#BCRTC,+,+
0143,8945,msds0143_202306162030.pdf," ADHESIVE, LOCTITE",M43-17-0000-060,33935,LDOC,,PART,PART,*,*,8945#BCRTC,+,+
0144,24154,msds0144_202306162030.pdf," ANTI-FOAM, 4LTR AGENT",M52-02-0000-095,33936,LDOC,,PART,PART,*,*,24154#BCRTC,+,+
0145,5319,msds0145_202306162030.pdf," ADHESIVE, LOCTITE 330 DE",M43-17-0000-020,33937,LDOC,,PART,PART,*,*,5319#BCRTC,+,+
0146,20269,msds0146_202306162030.pdf,"COATING, SILICONE",M18-64-0000-014,33938,LDOC,,PART,PART,*,*,20269#BCRTC,+,+
0147,20281,msds0147_202306162030.pdf," PAINT, LATEX GRAFFITI",M18-62-0000-051,33939,LDOC,,PART,PART,*,*,20281#BCRTC,+,+
0150,23715,msds0150_202306162030.pdf," LUBRICANT, LOCK",M40-57-0000-070,33941,LDOC,,PART,PART,*,*,23715#BCRTC,+,+
0151,5248,msds0151_202306162030.pdf," COMPOUND, PENETROX-A 8oz",M43-17-0000-008,33943,LDOC,,PART,PART,*,*,5248#BCRTC,+,+
0152,5262,msds0152_202306162030.pdf," COMPOUND, SILICONE/DIELE",M40-57-0000-023,33944,LDOC,,PART,PART,*,*,5262#BCRTC,+,+
0152,7213,msds0152_202306162030.pdf," COMPOUND, DC-4 8# TUB",M43-17-0000-003,33944,LDOC,,PART,PART,*,*,7213#BCRTC,+,+
0153,13957,msds0153_202306162030.pdf," REDUCER, FAST THINNER",M18-62-0000-029,33945,LDOC,,PART,PART,*,*,13957#BCRTC,+,+
0155,20260,msds0155_202306162030.pdf," DISINFECTANT, ONOX FOOT",M38-03-0000-044,33946,LDOC,,PART,PART,*,*,20260#BCRTC,+,+
0156,5885,msds0156_202306162030.pdf," SOLVENT, ACETONE 1LT",M40-85-0000-001,33947,LDOC,,PART,PART,*,*,5885#BCRTC,+,+
0157,5186,msds0157_202306162030.pdf," TESTER, SMOKE DETECTOR",M38-35-0000-016,33948,LDOC,,PART,PART,*,*,5186#BCRTC,+,+
0158,20420,msds0158_202306162030.pdf," CLEANER, PROTOCOL K-651",M40-85-0000-063,33949,LDOC,,PART,PART,*,*,20420#BCRTC,+,+
0159,14771,msds0159_202306162030.pdf," KIT, SPLICE MULTI PR CAB",B00-07-0207-015,33950,LDOC,,PART,PART,*,*,14771#BCRTC,+,+
0161,17711,msds0161_202306162030.pdf,"VARSOL, 4LTR",M40-85-0000-052,33952,LDOC,,PART,PART,*,*,17711#BCRTC,+,+
0162,5282,msds0162_202306162030.pdf," SOLVENT, 409B 340G",M40-85-0000-013,33953,LDOC,,PART,PART,*,*,5282#BCRTC,+,+
